[2025-12-23][20:26:29][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (-1.29, -0.04, 0.00) range 100.00
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-1.29, -0.04, 0.00) -> yaw=1.29 pitch=-0.04 -> forward (0.96, 0.04, -0.28)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (95.90, 5.11, -26.62)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-1.52)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:22][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (-0.99, -0.13, 0.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.99, -0.13, 0.00) for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (-0.99, -0.13, 0.00)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (-0.99, -0.13, 0.00) range 100.00
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-0.99, -0.13, 0.00) -> yaw=0.99 pitch=-0.13 -> forward (0.83, 0.13, -0.54)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (82.84, 14.07, -53.02)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-0.94)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:22][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (2.13, 0.03, 0.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.13, 0.03, 0.00) for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (2.13, 0.03, 0.00)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (2.13, 0.03, 0.00) range 100.00
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.13, 0.03, 0.00) -> yaw=-2.13 pitch=0.03 -> forward (-0.85, -0.03, 0.53)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (-84.52, -2.09, 54.73)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=1.15, dist_to_center=2.31, radius=0.40
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.31 > radius 0.40)
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:22][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:22][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.21, 0.61, 1.50) rot (2.33, 0.00, 0.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:23][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.29, 0.61, 2.83) rot (-2.62, -0.06, 0.00)
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:23][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.65, 0.61, 2.29) rot (1.83, -0.21, 0.00)
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:23][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.43, 0.61, 1.50) rot (1.52, -0.25, 0.00)
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:23][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:24][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.30, 0.61, 1.00) rot (0.84, -0.25, 0.00)
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:24][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.87, 0.61, 0.63) rot (-2.98, -0.32, 0.00)
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-2.98, -0.32, 0.00) for player 1
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.87, 0.61, 0.63) rot (-2.98, -0.32, 0.00)
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (-1.87, 0.61, 0.63) rot (-2.98, -0.32, 0.00) range 100.00
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-2.98, -0.32, 0.00) -> yaw=2.98 pitch=-0.32 -> forward (0.15, 0.31, 0.94)
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-1.87, 0.61, 0.63) to (12.94, 31.88, 94.46)
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=2.16, dist_to_center=1.79, radius=0.40
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.79 > radius 0.40)
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:24][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:24][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:25][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.87, 0.61, 0.64) rot (2.65, -0.03, 0.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.65, -0.03, 0.00) for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.87, 0.61, 0.64) rot (2.65, -0.03, 0.00)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (-1.87, 0.61, 0.64) rot (2.65, -0.03, 0.00) range 100.00
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.65, -0.03, 0.00) -> yaw=-2.65 pitch=-0.03 -> forward (-0.47, 0.03, 0.88)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-1.87, 0.61, 0.64) to (-49.03, 3.91, 88.75)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=0.54, dist_to_center=2.75, radius=0.40
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.75 > radius 0.40)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:25][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.47, 0.61, 0.13) rot (2.79, 0.04, 0.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.79, 0.04, 0.00) for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.47, 0.61, 0.13) rot (2.79, 0.04, 0.00)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (-0.47, 0.61, 0.13) rot (2.79, 0.04, 0.00) range 100.00
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.79, 0.04, 0.00) -> yaw=-2.79 pitch=0.04 -> forward (-0.35, -0.04, 0.94)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.47, 0.61, 0.13) to (-35.06, -2.99, 93.89)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=1.69, dist_to_center=1.97, radius=0.40
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.97 > radius 0.40)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:25][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (0.19, 0.61, 1.75) rot (-1.04, -0.05, 0.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:25][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (0.19, 0.61, 1.75) rot (0.45, -0.40, 0.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (0.45, -0.40, 0.00) for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (0.19, 0.61, 1.75) rot (0.45, -0.40, 0.00)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (0.19, 0.61, 1.75) rot (0.45, -0.40, 0.00) range 100.00
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (0.45, -0.40, 0.00) -> yaw=-0.45 pitch=-0.40 -> forward (-0.40, 0.39, -0.83)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (0.19, 0.61, 1.75) to (-39.94, 39.19, -81.33)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=0.46, dist_to_center=1.65, radius=0.40
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.65 > radius 0.40)
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:25][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:25][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:26][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.46, 0.61, 0.18) rot (2.23, -0.35, 0.00)
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.23, -0.35, 0.00) for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.46, 0.61, 0.18) rot (2.23, -0.35, 0.00)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (-0.46, 0.61, 0.18) rot (2.23, -0.35, 0.00) range 100.00
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.23, -0.35, 0.00) -> yaw=-2.23 pitch=-0.35 -> forward (-0.74, 0.34, 0.58)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.46, 0.61, 0.18) to (-74.57, 35.00, 57.84)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=1.44, dist_to_center=2.11, radius=0.40
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.11 > radius 0.40)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:26][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-0.39, 0.61, -2.28) rot (2.99, -0.39, 0.00)
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.99, -0.39, 0.00) for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.39, 0.61, -2.28) rot (2.99, -0.39, 0.00)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 1 from (-0.39, 0.61, -2.28) rot (2.99, -0.39, 0.00) range 100.00
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.99, -0.39, 0.00) -> yaw=-2.99 pitch=-0.39 -> forward (-0.14, 0.38, 0.91)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.39, 0.61, -2.28) to (-14.27, 38.63, 89.16)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 2 at (-0.14, 2.26, 2.12)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=4.61, dist_to_center=0.92, radius=0.40
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 0.92 > radius 0.40)
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 2
[2025-12-25][05:06:26][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:26][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (-1.56, 0.61, -2.94) rot (-2.79, -0.26, 0.00)
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:26][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:27][gungameserver::handlers::udp][INFO] [SHOOT] Player 1 shooting from pos (0.51, 0.61, -2.58) rot (3.07, 0.03, 0.00)
[2025-12-25][05:06:27][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 1
[2025-12-25][05:06:27][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 1 can shoot
